X,Y,OCC_LABEL,DST_STRUCT,EM_APPRES,MAGNETIC
498103.3861,7349450.217,-9999,4272.001953,864.1330566,158.6624603
500103.3861,7349450.217,-9999,6184.658203,998.3049927,157.9261932
502103.3861,7349450.217,-9999,4949.747559,1118.262695,154.5118866
504103.3861,7349450.217,-9999,3807.886475,1398.298096,151.936554
506103.3861,7349450.217,-9999,2500,1546.881592,188.5749969
508103.3861,7349450.217,-9999,1118.033936,1125.726685,316.1523132
510103.3861,7349450.217,-9999,0,1300.181519,168.9552307
512103.3861,7349450.217,-9999,707.1068115,1398.327271,151.9138336
514103.3861,7349450.217,-9999,1802.775635,984.3223877,169.6438141
516103.3861,7349450.217,-9999,2828.427246,936.8213501,245.9238892
518103.3861,7349450.217,-9999,4242.640625,483.7346191,215.7591858
520103.3861,7349450.217,-9999,5656.854492,382.6257935,196.5148773
522103.3861,7349450.217,-9999,7211.102539,368.3637695,243.3036957
524103.3861,7349450.217,-9999,8514.693359,230.6589355,265.7431641
526103.3861,7349450.217,-9999,9899.495117,410.6036072,298.4897156
528103.3861,7349450.217,-9999,11313.70898,512.4980469,237.2335358
530103.3861,7349450.217,-9999,10965.85645,621.7221069,209.7292633
532103.3861,7349450.217,-9999,9708.244141,573.4876709,255.7773743
534103.3861,7349450.217,-9999,8732.125,207.1855316,275.8872375
536103.3861,7349450.217,-9999,8139.410156,778.6903076,256.298645
538103.3861,7349450.217,-9999,8015.609863,441.8527527,725.0241699
540103.3861,7349450.217,-9999,7905.694336,1274.503662,461.5226746
542103.3861,7349450.217,-9999,6726.812012,1243.110718,555.9215088
544103.3861,7349450.217,-9999,5315.072754,709.0944824,308.5256653
546103.3861,7349450.217,-9999,4272.001953,924.5896606,238.0648651
548103.3861,7349450.217,-9999,3354.102051,1074.0802,324.5887756
550103.3861,7349450.217,-9999,2500,1097.618042,319.240387
552103.3861,7349450.217,-9999,1581.138794,1013.361939,253.2819214
554103.3861,7349450.217,-9999,1802.775635,1440.33667,340.5405273
556103.3861,7349450.217,-9999,3354.102051,1028.59314,261.6322632
558103.3861,7349450.217,-9999,4123.105469,1092.980957,544.7076416
560103.3861,7349450.217,-9999,2692.58252,1032.93042,456.1196289
562103.3861,7349450.217,-9999,1118.033936,723.9797974,257.2704468
564103.3861,7349450.217,-9999,0,901.6104736,251.2147827
566103.3861,7349450.217,-9999,0,416.6220398,301.2435913
568103.3861,7349450.217,-9999,0,320.4367371,26.4247398
570103.3861,7349450.217,-9999,500,1044.236572,99.4448624
572103.3861,7349450.217,-9999,1414.213623,1099.421753,139.2958679
576103.3861,7349450.217,-9999,500,1072.846924,318.0358887
578103.3861,7349450.217,-9999,500,1332.128906,309.0127563
490103.3861,7347450.217,-9999,2061.552734,1126.886841,81.5692444
492103.3861,7347450.217,-9999,1118.033936,1144.28125,131.9549713
494103.3861,7347450.217,-9999,0,1257.798218,138.8405762
496103.3861,7347450.217,-9999,2000,386.0552063,133.8034821
498103.3861,7347450.217,-9999,4000,1143.728027,132.5861664
500103.3861,7347450.217,-9999,6000,676.2476196,148.7596283
502103.3861,7347450.217,-9999,6519.202637,777.7643433,117.2102737
504103.3861,7347450.217,-9999,5315.072754,1306.045166,121.3075104
506103.3861,7347450.217,-9999,3905.124756,798.257019,167.7271118
508103.3861,7347450.217,-9999,2692.58252,1046.197266,165.1864014
510103.3861,7347450.217,-9999,1581.138794,1421.9375,190.8453522
512103.3861,7347450.217,-9999,707.1068115,1193.37793,184.4343262
514103.3861,7347450.217,-9999,0,832.1254272,167.8293304
516103.3861,7347450.217,-9999,1414.213623,1173.461548,267.9416504
518103.3861,7347450.217,-9999,2828.427246,639.3722534,240.4106293
520103.3861,7347450.217,-9999,4472.135742,584.8614502,249.9234467
522103.3861,7347450.217,-9999,5700.876953,242.9984283,280.5704041
524103.3861,7347450.217,-9999,7071.067871,215.6661835,251.6190186
526103.3861,7347450.217,-9999,8485.28125,273.7427368,262.0216675
528103.3861,7347450.217,-9999,9899.495117,412.0554199,277.6005554
530103.3861,7347450.217,-9999,9604.686523,151.0754852,214.4129181
532103.3861,7347450.217,-9999,8139.410156,887.9134521,226.0046997
534103.3861,7347450.217,-9999,6946.222168,499.7322693,191.1731567
536103.3861,7347450.217,-9999,6184.658203,951.00354,265.537262
538103.3861,7347450.217,-9999,6020.797363,627.9806519,346.6880188
540103.3861,7347450.217,-9999,6500,825.7229004,400.1982727
542103.3861,7347450.217,-9999,7500,1171.985718,297.8000183
544103.3861,7347450.217,-9999,6946.222168,823.4393921,290.4301147
546103.3861,7347450.217,-9999,6041.522949,1484.595703,350.7770996
548103.3861,7347450.217,-9999,5147.814941,923.9666748,39.5087242
550103.3861,7347450.217,-9999,4272.001953,533.4285278,214.5856476
552103.3861,7347450.217,-9999,3535.533936,1238.198242,202.1526337
554103.3861,7347450.217,-9999,2236.067871,927.0043945,247.7829895
556103.3861,7347450.217,-9999,2000,1146.683838,315.025116
558103.3861,7347450.217,-9999,2236.067871,1022.603699,301.7773132
560103.3861,7347450.217,-9999,1414.213623,1316.17749,417.3886414
562103.3861,7347450.217,-9999,0,595.675293,329.6763916
564103.3861,7347450.217,-9999,500,526.4906006,279.9308472
566103.3861,7347450.217,-9999,0,1037.511719,130.2623291
568103.3861,7347450.217,-9999,1000,695.0496216,8.2038298
570103.3861,7347450.217,-9999,500,1324.984131,-67.8760681
572103.3861,7347450.217,-9999,2236.067871,1079.815552,418.6857605
574103.3861,7347450.217,-9999,1414.213623,1355.766968,365.0571594
576103.3861,7347450.217,-9999,707.1068115,1145.981934,109.3665771
578103.3861,7347450.217,-9999,0,1319.009155,159.5929565
490103.3861,7345450.217,-9999,1118.033936,1114.141968,119.0226974
492103.3861,7345450.217,-9999,0,1272.184326,181.5436554
494103.3861,7345450.217,-9999,1414.213623,1145.780396,116.9362869
496103.3861,7345450.217,-9999,2828.427246,448.5900574,175.7193604
498103.3861,7345450.217,-9999,4472.135742,1298.969116,180.2039185
500103.3861,7345450.217,-9999,6264.981934,1119.588867,174.537735
502103.3861,7345450.217,-9999,8077.74707,689.9047852,127.9146805
504103.3861,7345450.217,-9999,6726.812012,1119.656128,138.3075562
506103.3861,7345450.217,-9999,5408.327148,643.3336182,150.677002
508103.3861,7345450.217,-9999,4301.162598,1292.744873,163.6260071
510103.3861,7345450.217,-9999,3354.102051,1181.472412,150.2601013
512103.3861,7345450.217,-9999,2236.067871,1257.705078,174.7277832
514103.3861,7345450.217,-9999,1118.033936,1311.180054,217.2455139
516103.3861,7345450.217,-9999,0,1018.822876,186.5188293
518103.3861,7345450.217,-9999,1802.775635,282.0626526,214.4682312
520103.3861,7345450.217,-9999,2915.47583,434.5939941,235.9860382
522103.3861,7345450.217,-9999,4242.640625,174.5886383,251.2988434
524103.3861,7345450.217,-9999,5656.854492,617.6031494,236.6488953
526103.3861,7345450.217,-9999,7071.067871,527.9777222,190.8026123
528103.3861,7345450.217,-9999,8485.28125,211.2996216,158.823349
530103.3861,7345450.217,-9999,8500,453.813446,156.3002319
532103.3861,7345450.217,-9999,6800.735352,764.3392334,183.3901825
534103.3861,7345450.217,-9999,5315.072754,381.9264221,176.0780029
536103.3861,7345450.217,-9999,4272.001953,1019.079163,267.8155212
538103.3861,7345450.217,-9999,4031.128906,1085.289307,267.0022278
540103.3861,7345450.217,-9999,4716.990723,846.8113403,347.6218567
542103.3861,7345450.217,-9999,6020.797363,418.3630371,219.0230103
544103.3861,7345450.217,-9999,7632.168945,918.1367188,309.6560669
546103.3861,7345450.217,-9999,7826.237793,990.1929932,43.1440964
548103.3861,7345450.217,-9999,6082.762695,1029.128174,328.4421387
550103.3861,7345450.217,-9999,4123.105469,983.0084839,215.9325714
552103.3861,7345450.217,-9999,2236.067871,439.7444763,133.7895203
554103.3861,7345450.217,-9999,707.1068115,1039.263794,215.8504486
556103.3861,7345450.217,-9999,0,1115.457642,321.4974976
558103.3861,7345450.217,-9999,500,797.1817017,251.9290619
560103.3861,7345450.217,-9999,500,895.9337769,230.5505066
562103.3861,7345450.217,-9999,0,458.7443848,118.9925003
564103.3861,7345450.217,-9999,500,747.7476807,214.4028778
566103.3861,7345450.217,-9999,0,857.3782959,461.9776917
568103.3861,7345450.217,-9999,0,867.7485352,409.7954712
570103.3861,7345450.217,-9999,1000,242.9633026,-137.5810242
572103.3861,7345450.217,-9999,1000,1546.337402,-281.5657349
574103.3861,7345450.217,-9999,0,1342.247437,187.2386932
576103.3861,7345450.217,-9999,1000,1169.894531,-174.4789581
578103.3861,7345450.217,-9999,1500,1544.23523,404.8513489
490103.3861,7343450.217,-9999,0,899.0120239,126.7356339
492103.3861,7343450.217,-9999,1414.213623,1039.968628,88.7212372
494103.3861,7343450.217,-9999,1118.033936,1329.458862,95.3339615
496103.3861,7343450.217,-9999,1802.775635,780.5466919,160.5500488
498103.3861,7343450.217,-9999,3640.054932,1207.085815,177.4963684
500103.3861,7343450.217,-9999,5590.169922,1300.620728,137.8585968
502103.3861,7343450.217,-9999,7566.373047,1273.375,143.1804047
504103.3861,7343450.217,-9999,8200.609375,897.2348022,122.4551163
506103.3861,7343450.217,-9999,7106.334961,1150.702759,167.4771118
508103.3861,7343450.217,-9999,6041.522949,1420.863648,147.4625244
510103.3861,7343450.217,-9999,5000,1031.471436,153.0530243
512103.3861,7343450.217,-9999,3905.124756,619.5460815,192.749649
514103.3861,7343450.217,-9999,2236.067871,498.6535034,192.6031799
516103.3861,7343450.217,-9999,707.1068115,1003.244141,237.2153778
518103.3861,7343450.217,-9999,500,675.7832031,173.0564423
520103.3861,7343450.217,-9999,1414.213623,786.0161743,255.4012451
522103.3861,7343450.217,-9999,2828.427246,141.7592468,231.3675079
524103.3861,7343450.217,-9999,4242.640625,192.1751709,249.6355438
526103.3861,7343450.217,-9999,5656.854492,475.2775879,165.9532776
528103.3861,7343450.217,-9999,7071.067871,97.3207474,201.9456329
530103.3861,7343450.217,-9999,7762.087402,684.9085693,178.9805603
532103.3861,7343450.217,-9999,5852.350098,671.4511719,144.8929901
534103.3861,7343450.217,-9999,4031.128906,680.3040161,137.3061676
536103.3861,7343450.217,-9999,2500,1112.305908,279.7726746
538103.3861,7343450.217,-9999,2061.552734,1118.080078,111.4825363
540103.3861,7343450.217,-9999,3201.562012,858.2652588,357.1472473
542103.3861,7343450.217,-9999,4924.428711,1046.021606,261.4129333
544103.3861,7343450.217,-9999,6708.204102,831.6812744,322.9694214
546103.3861,7343450.217,-9999,7762.087402,1066.772217,394.0206909
548103.3861,7343450.217,-9999,6082.762695,471.1290283,211.1890717
550103.3861,7343450.217,-9999,4123.105469,976.0909424,324.913147
552103.3861,7343450.217,-9999,2236.067871,1370.334106,79.9138412
554103.3861,7343450.217,-9999,1000,742.5546875,286.6750793
556103.3861,7343450.217,-9999,1581.138794,671.0983276,52.9711456
558103.3861,7343450.217,-9999,0,837.6934204,269.9597473
560103.3861,7343450.217,-9999,0,741.5300903,294.8818054
562103.3861,7343450.217,-9999,0,946.1734009,59.471817
564103.3861,7343450.217,-9999,1000,718.0534668,81.5540924
566103.3861,7343450.217,-9999,1500,799.5853271,468.234314
568103.3861,7343450.217,-9999,1414.213623,1040.285034,101.7795029
570103.3861,7343450.217,-9999,707.1068115,686.5565186,84.1397552
572103.3861,7343450.217,-9999,707.1068115,685.3703613,190.5344238
574103.3861,7343450.217,-9999,500,1282.33313,1009.782776
576103.3861,7343450.217,-9999,1000,1025.305298,77.5199051
578103.3861,7343450.217,-9999,2236.067871,616.2293701,-16.3219757
490103.3861,7341450.217,-9999,1581.138794,281.229248,129.8308258
492103.3861,7341450.217,-9999,1414.213623,661.243103,128.6102295
494103.3861,7341450.217,-9999,0,1200.491821,136.4884033
496103.3861,7341450.217,-9999,1581.138794,914.9534912,131.8196564
498103.3861,7341450.217,-9999,3535.533936,700.0476685,152.1937866
500103.3861,7341450.217,-9999,5522.680664,882.668335,126.1055756
502103.3861,7341450.217,-9999,7516.647949,1134.007324,135.0787964
504103.3861,7341450.217,-9999,9513.148438,1314.992065,113.6400681
506103.3861,7341450.217,-9999,8746.427734,1173.733154,130.0811768
508103.3861,7341450.217,-9999,7810.249512,1232.905518,143.0582123
510103.3861,7341450.217,-9999,6708.204102,614.828125,181.6744537
512103.3861,7341450.217,-9999,5000,787.9747925,196.110199
514103.3861,7341450.217,-9999,3535.533936,452.3276672,215.9372711
516103.3861,7341450.217,-9999,2121.320313,622.4273071,219.4127655
518103.3861,7341450.217,-9999,1118.033936,486.1291199,153.0280609
520103.3861,7341450.217,-9999,0,377.9546204,163.1379089
522103.3861,7341450.217,-9999,1414.213623,761.0864258,142.5348206
524103.3861,7341450.217,-9999,2828.427246,354.7790527,175.051178
526103.3861,7341450.217,-9999,4242.640625,822.4829712,133.7788849
528103.3861,7341450.217,-9999,5656.854492,575.2623291,235.947876
530103.3861,7341450.217,-9999,7071.067871,1158.618652,204.0598907
532103.3861,7341450.217,-9999,5500,302.2569275,136.9783173
534103.3861,7341450.217,-9999,3500,767.5721436,135.6114502
536103.3861,7341450.217,-9999,1500,707.982605,70.031395
538103.3861,7341450.217,-9999,500,808.3579102,178.5231934
540103.3861,7341450.217,-9999,2236.067871,729.664917,287.7414551
542103.3861,7341450.217,-9999,4123.105469,1230.264526,156.3060608
544103.3861,7341450.217,-9999,5500,1115.442261,186.6876984
546103.3861,7341450.217,-9999,5852.350098,1340.438232,471.8158569
548103.3861,7341450.217,-9999,6708.204102,613.1411133,185.6372681
550103.3861,7341450.217,-9999,5000,934.7084961,185.8191071
552103.3861,7341450.217,-9999,3605.55127,375.2053833,293.2911987
554103.3861,7341450.217,-9999,3000,601.7805786,57.6501083
556103.3861,7341450.217,-9999,1802.775635,338.2706909,-97.0637512
558103.3861,7341450.217,-9999,0,579.4558716,76.6240311
560103.3861,7341450.217,-9999,1118.033936,838.7965088,-97.0234833
562103.3861,7341450.217,-9999,1581.138794,1100.365234,28.3984737
564103.3861,7341450.217,-9999,1118.033936,244.6201172,-39.6306801
566103.3861,7341450.217,-9999,500,730.1647949,-149.1548767
568103.3861,7341450.217,-9999,1118.033936,1242.905762,-181.466629
570103.3861,7341450.217,-9999,1802.775635,1064.420166,458.8040771
572103.3861,7341450.217,-9999,500,1288.83728,1224.574097
574103.3861,7341450.217,-9999,500,921.0681152,720.1685791
576103.3861,7341450.217,-9999,1414.213623,535.1296997,161.0432892
578103.3861,7341450.217,-9999,3162.277588,342.4711914,-52.0613251
490103.3861,7339450.217,-9999,2500,655.5820923,43.1306267
492103.3861,7339450.217,-9999,500,464.2440796,80.3451614
494103.3861,7339450.217,-9999,1118.033936,923.4208374,100.775238
496103.3861,7339450.217,-9999,2692.58252,1113.407959,150.3601685
498103.3861,7339450.217,-9999,4301.162598,994.854187,129.6021118
500103.3861,7339450.217,-9999,6041.522949,511.2392273,147.2590942
502103.3861,7339450.217,-9999,7905.694336,719.1900024,128.3992767
504103.3861,7339450.217,-9999,9823.441406,531.3361816,149.1184235
506103.3861,7339450.217,-9999,10511.89844,556.1644287,134.0730591
508103.3861,7339450.217,-9999,9433.981445,1088.103149,133.1564789
510103.3861,7339450.217,-9999,7810.249512,878.5923462,162.0031738
512103.3861,7339450.217,-9999,6363.960938,445.8750305,149.4554901
514103.3861,7339450.217,-9999,4949.747559,671.3980103,171.7314453
516103.3861,7339450.217,-9999,3807.886475,890.2351074,176.4912872
518103.3861,7339450.217,-9999,2500,839.3273315,121.8650284
520103.3861,7339450.217,-9999,1118.033936,567.7393188,96.8376541
522103.3861,7339450.217,-9999,0,372.5196228,104.9518738
524103.3861,7339450.217,-9999,1414.213623,232.2889557,93.6402206
526103.3861,7339450.217,-9999,2828.427246,645.7922974,133.2816162
528103.3861,7339450.217,-9999,4242.640625,1124.956299,200.0914154
530103.3861,7339450.217,-9999,5830.95166,784.7254639,162.3138123
532103.3861,7339450.217,-9999,5220.15332,847.4869385,124.876915
534103.3861,7339450.217,-9999,3354.102051,801.9876709,113.9501114
536103.3861,7339450.217,-9999,1500,1149.124023,144.0518036
538103.3861,7339450.217,-9999,0,969.2017212,26.5789299
540103.3861,7339450.217,-9999,1802.775635,1209.377319,112.8546524
542103.3861,7339450.217,-9999,3535.533936,786.201416,136.6425629
544103.3861,7339450.217,-9999,3500,1260.106323,235.759201
546103.3861,7339450.217,-9999,4031.128906,1331.5271,163.4465637
548103.3861,7339450.217,-9999,5000,863.0794067,264.1344604
550103.3861,7339450.217,-9999,6020.797363,1219.053711,276.3857422
552103.3861,7339450.217,-9999,4609.772461,1268.933594,184.0071716
554103.3861,7339450.217,-9999,2915.47583,796.3672485,-95.00811
556103.3861,7339450.217,-9999,1000,253.5612335,99.0349808
558103.3861,7339450.217,-9999,0,764.3861084,-0.5933642
560103.3861,7339450.217,-9999,500,447.365509,79.1034622
562103.3861,7339450.217,-9999,0,868.7631226,22.0869751
564103.3861,7339450.217,-9999,0,681.744873,-196.8251495
566103.3861,7339450.217,-9999,0,1521.463989,368.0365601
568103.3861,7339450.217,-9999,500,1372.14917,477.8983459
570103.3861,7339450.217,-9999,500,866.5092163,-379.4842834
572103.3861,7339450.217,-9999,500,1197.598999,693.5055542
574103.3861,7339450.217,-9999,1802.775635,367.8027039,111.7801743
576103.3861,7339450.217,-9999,1000,306.413208,-89.0599899
490103.3861,7337450.217,-9999,3201.562012,683.3754883,8.9911022
492103.3861,7337450.217,-9999,2061.552734,635.1813354,32.2826881
494103.3861,7337450.217,-9999,2500,585.199646,90.1506882
496103.3861,7337450.217,-9999,3905.124756,671.4952393,117.0312805
498103.3861,7337450.217,-9999,5408.327148,935.6280518,89.9719009
500103.3861,7337450.217,-9999,7106.334961,812.5430908,159.6412506
502103.3861,7337450.217,-9999,8746.427734,1068.250732,123.5939941
504103.3861,7337450.217,-9999,10511.89844,787.3133545,158.5313263
506103.3861,7337450.217,-9999,12020.81543,493.1110229,140.0148773
508103.3861,7337450.217,-9999,10630.14551,1238.528198,132.7526703
510103.3861,7337450.217,-9999,9192.387695,632.3902588,139.5304565
512103.3861,7337450.217,-9999,7778.174805,365.0981445,101.0485535
514103.3861,7337450.217,-9999,6519.202637,588.8921509,88.4385757
516103.3861,7337450.217,-9999,5315.072754,1113.94812,115.2210541
518103.3861,7337450.217,-9999,3905.124756,384.7110901,97.5710068
520103.3861,7337450.217,-9999,2500,753.9205933,127.5561981
522103.3861,7337450.217,-9999,1118.033936,360.599762,95.00354
524103.3861,7337450.217,-9999,0,366.1094055,107.4695587
526103.3861,7337450.217,-9999,1414.213623,683.7820435,137.7109833
528103.3861,7337450.217,-9999,3162.277588,700.739624,266.9538574
530103.3861,7337450.217,-9999,4609.772461,751.1401367,252.4556732
532103.3861,7337450.217,-9999,4609.772461,743.8137817,131.7988586
534103.3861,7337450.217,-9999,2692.58252,885.5896606,95.2730103
536103.3861,7337450.217,-9999,1000,692.937439,17.4822693
538103.3861,7337450.217,-9999,500,841.222229,-19.5521164
540103.3861,7337450.217,-9999,1500,1026.531128,135.6759796
542103.3861,7337450.217,-9999,1581.138794,1048.262329,197.4289246
544103.3861,7337450.217,-9999,1500,1062.127686,122.4601364
546103.3861,7337450.217,-9999,2236.067871,1306.856079,681.9602051
548103.3861,7337450.217,-9999,3354.102051,874.3037109,643.4008789
550103.3861,7337450.217,-9999,4609.772461,1324.898071,376.6004028
552103.3861,7337450.217,-9999,3201.562012,1350.705078,45.404892
554103.3861,7337450.217,-9999,1802.775635,1134.30603,-156.6744232
556103.3861,7337450.217,-9999,500,1350.448731,297.9962158
558103.3861,7337450.217,-9999,1118.033936,459.2674866,-111.5500183
560103.3861,7337450.217,-9999,1581.138794,424.0837708,-250.2319489
562103.3861,7337450.217,-9999,500,697.4729004,205.3489685
564103.3861,7337450.217,-9999,707.1068115,1028.71936,218.6869507
566103.3861,7337450.217,-9999,1414.213623,983.0704956,-398.0190125
568103.3861,7337450.217,-9999,707.1068115,1365.40979,449.2158813
570103.3861,7337450.217,-9999,0,1130.900147,465.4725952
572103.3861,7337450.217,-9999,0,1239.880493,283.0997009
574103.3861,7337450.217,-9999,500,469.4309387,-170.6274414
576103.3861,7337450.217,-9999,707.1068115,888.7626343,-39.0412674
490103.3861,7335450.217,-9999,4716.990723,406.1820679,-4.6943202
492103.3861,7335450.217,-9999,4031.128906,665.0898438,3.1726727
494103.3861,7335450.217,-9999,4272.001953,497.3582458,48.1041908
496103.3861,7335450.217,-9999,5315.072754,975.9639893,79.7082672
498103.3861,7335450.217,-9999,6726.812012,1133.531372,76.1715393
500103.3861,7335450.217,-9999,8200.609375,1128.394043,106.8733902
502103.3861,7335450.217,-9999,9500,920.663147,145.3633423
504103.3861,7335450.217,-9999,9617.692383,694.7731323,140.72995
506103.3861,7335450.217,-9999,10124.22852,666.940918,128.8018036
508103.3861,7335450.217,-9999,10977.24902,1423.541992,125.3766327
510103.3861,7335450.217,-9999,10606.60156,1120.25769,120.83564
512103.3861,7335450.217,-9999,9300.538086,1298.041748,84.6287231
514103.3861,7335450.217,-9999,8139.410156,1028.528198,66.2200241
516103.3861,7335450.217,-9999,6726.812012,500.7272644,84.2769775
518103.3861,7335450.217,-9999,5315.072754,642.6119995,87.7966156
520103.3861,7335450.217,-9999,3905.124756,837.1716919,103.7565918
522103.3861,7335450.217,-9999,2500,802.199646,127.1775208
524103.3861,7335450.217,-9999,1000,471.045166,91.0404205
526103.3861,7335450.217,-9999,500,427.7157288,167.6101532
528103.3861,7335450.217,-9999,1802.775635,683.4504395,230.8816223
530103.3861,7335450.217,-9999,3201.562012,1146.583618,173.0496826
532103.3861,7335450.217,-9999,4031.128906,1250.644531,88.656395
534103.3861,7335450.217,-9999,2061.552734,413.1954956,130.7189941
536103.3861,7335450.217,-9999,500,693.5238647,24.7434959
538103.3861,7335450.217,-9999,0,1154.089966,136.4085999
540103.3861,7335450.217,-9999,1500,1418.673218,218.489212
542103.3861,7335450.217,-9999,0,452.0265808,171.5289001
544103.3861,7335450.217,-9999,0,1281.676514,100.8539886
546103.3861,7335450.217,-9999,707.1068115,1142.915161,191.4169159
548103.3861,7335450.217,-9999,1802.775635,968.3198853,265.4281921
550103.3861,7335450.217,-9999,3354.102051,1081.075317,142.7155457
552103.3861,7335450.217,-9999,2061.552734,914.3907471,97.7401657
554103.3861,7335450.217,-9999,500,1161.751221,-226.232254
556103.3861,7335450.217,-9999,0,542.4786987,555.0609741
558103.3861,7335450.217,-9999,2000,333.7680359,-290.1262512
560103.3861,7335450.217,-9999,3201.562012,565.5011597,-397.1575623
562103.3861,7335450.217,-9999,2500,1310.897583,191.43367
564103.3861,7335450.217,-9999,2000,951.4349976,38.8113861
566103.3861,7335450.217,-9999,2500,1016.488281,-607.9672241
568103.3861,7335450.217,-9999,1000,385.2409668,282.2812805
570103.3861,7335450.217,-9999,500,568.8659668,593.3553467
572103.3861,7335450.217,-9999,1000,1055.577148,82.8373489
574103.3861,7335450.217,-9999,-9999,934.3081055,-132.8289185
490103.3861,7333450.217,-9999,6500,568.2788696,-38.2324944
492103.3861,7333450.217,-9999,6020.797363,514.5228882,-7.0420523
494103.3861,7333450.217,-9999,6184.658203,627.4038696,4.2615914
496103.3861,7333450.217,-9999,6946.222168,716.6445923,37.5928917
498103.3861,7333450.217,-9999,8139.410156,1367.399536,73.0737839
500103.3861,7333450.217,-9999,7762.087402,1381.589233,108.5193176
502103.3861,7333450.217,-9999,7500,793.9258423,89.4883118
504103.3861,7333450.217,-9999,7648.529297,824.0646973,122.0904312
506103.3861,7333450.217,-9999,8276.472656,755.538269,132.3072968
508103.3861,7333450.217,-9999,9300.538086,1131.215942,128.3015137
510103.3861,7333450.217,-9999,10307.76367,1165.963745,155.4748383
512103.3861,7333450.217,-9999,10965.85645,1452.254883,58.5182877
514103.3861,7333450.217,-9999,9552.486328,301.1275024,78.1345596
516103.3861,7333450.217,-9999,8139.410156,575.0950928,157.09729
518103.3861,7333450.217,-9999,6726.812012,733.6501465,295.9880676
520103.3861,7333450.217,-9999,5315.072754,643.0192261,135.2521362
522103.3861,7333450.217,-9999,3605.55127,434.4585876,146.5498352
524103.3861,7333450.217,-9999,2121.320313,419.657135,122.3252792
526103.3861,7333450.217,-9999,707.1068115,452.8849792,224.5368958
528103.3861,7333450.217,-9999,500,831.8519287,253.735611
530103.3861,7333450.217,-9999,1802.775635,878.4873657,171.85849
532103.3861,7333450.217,-9999,2915.47583,531.3626709,111.722435
534103.3861,7333450.217,-9999,2000,1115.61792,104.37146
536103.3861,7333450.217,-9999,0,964.2479248,233.0019073
538103.3861,7333450.217,-9999,0,680.3080444,51.5275154
540103.3861,7333450.217,-9999,707.1068115,1018.54071,138.112915
542103.3861,7333450.217,-9999,500,1388.577271,195.6064758
544103.3861,7333450.217,-9999,1118.033936,1291.655273,226.7459106
546103.3861,7333450.217,-9999,500,1317.285889,413.4657898
548103.3861,7333450.217,-9999,1118.033936,1386.672607,92.1562347
550103.3861,7333450.217,-9999,2500,1335.341675,-3.3765872
552103.3861,7333450.217,-9999,1118.033936,362.2440796,-157.3697205
554103.3861,7333450.217,-9999,500,995.3863525,14.2378483
556103.3861,7333450.217,-9999,1118.033936,142.6442108,254.4397888
558103.3861,7333450.217,-9999,1118.033936,715.5630493,158.4818726
560103.3861,7333450.217,-9999,1802.775635,1302.092529,724.9666748
562103.3861,7333450.217,-9999,707.1068115,1184.394898,-211.7740479
564103.3861,7333450.217,-9999,0,1148.751587,537.4769287
566103.3861,7333450.217,-9999,1118.033936,1094.511353,-61.9508743
568103.3861,7333450.217,-9999,500,491.6018982,-179.6389923
570103.3861,7333450.217,-9999,500,834.2574463,376.5008545
572103.3861,7333450.217,-9999,0,907.6682129,397.6277771
490103.3861,7331450.217,-9999,8381.527344,854.3035278,-1.8352804
492103.3861,7331450.217,-9999,8015.609863,614.9628296,-10.4737921
494103.3861,7331450.217,-9999,8139.410156,300.0505371,-12.8747683
496103.3861,7331450.217,-9999,8139.410156,602.9512329,49.719368
498103.3861,7331450.217,-9999,6800.735352,1184.592407,69.6847534
500103.3861,7331450.217,-9999,5852.350098,1022.672607,84.1309433
502103.3861,7331450.217,-9999,5500,1326.155884,88.4377289
504103.3861,7331450.217,-9999,5700.876953,428.4767151,69.8131561
506103.3861,7331450.217,-9999,6519.202637,920.9624023,104.3553238
508103.3861,7331450.217,-9999,7762.087402,1297.6604,112.4708862
510103.3861,7331450.217,-9999,8500,1551.779297,136.8072357
512103.3861,7331450.217,-9999,9604.686523,1023.40271,99.5856934
514103.3861,7331450.217,-9999,10965.85645,600.8707886,96.1448975
516103.3861,7331450.217,-9999,9552.486328,772.6668091,236.426712
518103.3861,7331450.217,-9999,8062.257813,1237.281372,238.3774414
520103.3861,7331450.217,-9999,6403.124023,420.8954773,224.5496216
522103.3861,7331450.217,-9999,4949.747559,532.2410889,130.0141449
524103.3861,7331450.217,-9999,3535.533936,548.7207642,67.7533264
526103.3861,7331450.217,-9999,2061.552734,582.3612061,91.3288193
528103.3861,7331450.217,-9999,500,318.8725281,110.0842209
530103.3861,7331450.217,-9999,500,468.9984741,125.7221527
532103.3861,7331450.217,-9999,1414.213623,846.7774048,85.7956543
534103.3861,7331450.217,-9999,2000,884.2467651,16.9998722
536103.3861,7331450.217,-9999,0,798.0459595,123.2761993
538103.3861,7331450.217,-9999,500,866.4597168,-63.56464
540103.3861,7331450.217,-9999,500,539.1914673,52.132309
542103.3861,7331450.217,-9999,1802.775635,951.8431396,234.2149658
544103.3861,7331450.217,-9999,3041.381348,1004.929565,255.4492035
546103.3861,7331450.217,-9999,2500,1102.327759,99.2626572
548103.3861,7331450.217,-9999,2692.58252,1250.360596,-38.1837349
550103.3861,7331450.217,-9999,1118.033936,1428.308716,-153.855011
552103.3861,7331450.217,-9999,0,472.9343872,-332.9734802
