id,x,y,AEM_Re,AEM_ReIm,AM_DGRF
3246,471060.20816556,6931425.37020463,7.89549,0.141036,78.028198
3247,471560.20816556,6931425.37020463,3.2384,0.025512,75.5793
3248,472060.20816556,6931425.37020463,67.649902,1.03555,68.973602
3249,472560.20816556,6931425.37020463,4.6638,0.115149,62.358501
3250,473060.20816556,6931425.37020463,-4.45913,-0.162276,56.355
3251,473560.20816556,6931425.37020463,0.091638,-0.02441,61.964802
3252,474060.20816556,6931425.37020463,-27.6527,-0.188495,48.049801
3253,474560.20816556,6931425.37020463,11.4765,0.105146,42.125198
3254,475060.20816556,6931425.37020463,-17.3256,-0.0708,49.279598
3255,475560.20816556,6931425.37020463,4.54362,0.111543,46.935902
3256,476060.20816556,6931425.37020463,-18.6222,-0.439992,59.4132
3257,476560.20816556,6931425.37020463,-14.0163,-0.369138,60.314602
3258,477060.20816556,6931425.37020463,11.3021,1.19945,82.356697
3259,477560.20816556,6931425.37020463,9.74458,0.988115,101.690002
3260,478060.20816556,6931425.37020463,13.9261,1.33696,108.878998
3261,478560.20816556,6931425.37020463,27.449699,-6.1276,108.577003
3262,479060.20816556,6931425.37020463,-6.91716,-0.079766,109.740997
3263,479560.20816556,6931425.37020463,-15.3289,0.974251,98.024101
3264,480060.20816556,6931425.37020463,-12.1429,-0.899069,100.336998
3265,480560.20816556,6931425.37020463,-10.5433,-0.035238,117.220001
3266,481060.20816556,6931425.37020463,5.57324,0.069276,133.901001
3267,481560.20816556,6931425.37020463,22.1493,0.226866,127.000999
3268,482060.20816556,6931425.37020463,25.1269,0.11991,114.976997
3269,482560.20816556,6931425.37020463,-8.46302,-0.069013,98.496803
3270,483060.20816556,6931425.37020463,20.4734,0.361643,97.409798
3271,483560.20816556,6931425.37020463,32.567001,1.75597,275.372009
3272,484060.20816556,6931425.37020463,-10.7716,-0.18273,362.691986
3273,484560.20816556,6931425.37020463,-12.7017,-0.232805,405.240997
3274,485060.20816556,6931425.37020463,-146.362,-10,458.360992
3275,485560.20816556,6931425.37020463,-3.75234,-0.017673,457.617004
3276,486060.20816556,6931425.37020463,-93.500801,-1.02464,401.264008
3277,486560.20816556,6931425.37020463,-24.3613,-2.31354,173.009003
3278,487060.20816556,6931425.37020463,-31.305799,-1.00664,-11.6159
3279,487560.20816556,6931425.37020463,-3.98347,-0.083632,109.963997
3280,488060.20816556,6931425.37020463,44.5266,0.098391,-34.528301
3281,488560.20816556,6931425.37020463,-19.127899,-0.133844,43.175098
3282,489060.20816556,6931425.37020463,5.63914,0.034118,54.5424
3283,489560.20816556,6931425.37020463,192.707993,0.436977,325.110992
3284,490060.20816556,6931425.37020463,37.012199,0.303064,42.922798
3285,490560.20816556,6931425.37020463,5.78611,0.121617,2.8379
3286,491060.20816556,6931425.37020463,43.7314,0.220916,11.4217
3287,491560.20816556,6931425.37020463,44.924198,0.270964,4.19823
3288,492060.20816556,6931425.37020463,-2.09886,0.000479,-13.5897
3289,492560.20816556,6931425.37020463,13.7199,0.032796,-23.2073
3290,493060.20816556,6931425.37020463,17.353399,0.178038,-40.243999
3291,493560.20816556,6931425.37020463,4.72733,0.119011,-52.952599
3292,494060.20816556,6931425.37020463,1.39772,0.131077,-44.262501
3293,494560.20816556,6931425.37020463,-5.33239,-0.019452,-37.019299
3294,495060.20816556,6931425.37020463,26.556999,0.144082,-46.4865
3295,495560.20816556,6931425.37020463,6.19471,0.601393,-44.586399
3296,496060.20816556,6931425.37020463,-23.616501,-0.58929,-42.383701
3297,496560.20816556,6931425.37020463,8.99629,5.36607,-46.717899
3298,497060.20816556,6931425.37020463,48.922798,5.02589,-47.068699
3299,497560.20816556,6931425.37020463,15.9164,0.244459,-30.944201
3300,498060.20816556,6931425.37020463,-31.958799,-0.314718,-37.413502
3301,498560.20816556,6931425.37020463,3.25707,-0.134303,-12.7829
3302,499060.20816556,6931425.37020463,29.132799,1.12121,-75.476898
3303,499560.20816556,6931425.37020463,24.2777,5.56474,-70.653702
3304,500060.20816556,6931425.37020463,-0.329946,0.003395,-79.540199
3305,469060.20816556,6930925.37020463,51.087101,2.06829,120.690002
3306,469560.20816556,6930925.37020463,29.054399,4.0188,117.199997
3307,470060.20816556,6930925.37020463,13.0199,0.791501,96.055801
3308,470560.20816556,6930925.37020463,-2.15123,-0.034994,95.965103
3309,471060.20816556,6930925.37020463,13.4555,0.176226,99.253502
3310,471560.20816556,6930925.37020463,26.501699,0.515708,91.146004
3311,472060.20816556,6930925.37020463,20.8633,0.531764,87.0895
3312,472560.20816556,6930925.37020463,12.801,0.058166,80.237099
3313,473060.20816556,6930925.37020463,-48.978699,-0.801265,60.5415
3314,473560.20816556,6930925.37020463,-8.05043,-0.105938,59.3522
3315,474060.20816556,6930925.37020463,28.808599,0.445829,46.083401
3316,474560.20816556,6930925.37020463,-7.72036,-0.028493,46.9151
3317,475060.20816556,6930925.37020463,46.7981,1.35666,54.925999
3318,475560.20816556,6930925.37020463,-0.400563,-0.004027,53.729301
3319,476060.20816556,6930925.37020463,-7.97701,-0.60714,65.130898
3320,476560.20816556,6930925.37020463,3.29614,0.181101,82.218803
3321,477060.20816556,6930925.37020463,6.76761,0.634376,109.68
3322,477560.20816556,6930925.37020463,-2.03314,1.03401,122.810997
3323,478060.20816556,6930925.37020463,-14.6928,-0.776856,120.579002
3324,478560.20816556,6930925.37020463,-1.49451,-0.214419,124.761002
3325,479060.20816556,6930925.37020463,-30.042101,-0.690824,115.299004
3326,479560.20816556,6930925.37020463,-4.10806,1.14757,100.903999
3327,480060.20816556,6930925.37020463,-3.66819,-0.026756,105.956001
3328,480560.20816556,6930925.37020463,27.7752,0.268195,114.733002
3329,481060.20816556,6930925.37020463,3.57232,0.015122,125.122002
3330,481560.20816556,6930925.37020463,20.7057,0.21606,120.130997
3331,482060.20816556,6930925.37020463,20.1094,0.33429,107.164001
3332,482560.20816556,6930925.37020463,6.57614,0.14408,102.133003
3333,483060.20816556,6930925.37020463,-3.5485,-0.141022,246.593002
3334,483560.20816556,6930925.37020463,-9.65015,-0.270829,582.848022
3335,484060.20816556,6930925.37020463,-73.1875,-2.17952,612.875
3336,484560.20816556,6930925.37020463,-28.943001,3.37078,510.091003
3337,485060.20816556,6930925.37020463,1.86094,-0.06267,523.559021
3338,485560.20816556,6930925.37020463,-30.1306,-1.46003,495.341003
3339,486060.20816556,6930925.37020463,-34.752499,-10,234.339005
3340,486560.20816556,6930925.37020463,3.89879,0.054362,49.723301
3341,487060.20816556,6930925.37020463,-7.50279,-0.186809,92.586899
3342,487560.20816556,6930925.37020463,7.18347,0.119645,101.417999
3343,488060.20816556,6930925.37020463,2.0736,-0.015862,137.417007
3344,488560.20816556,6930925.37020463,-9.16537,-0.102656,310.865997
3345,489060.20816556,6930925.37020463,106.459999,0.445743,151.854996
3346,489560.20816556,6930925.37020463,23.940001,0.269189,91.132797
3347,490060.20816556,6930925.37020463,56.470402,0.11509,47.057098
3348,490560.20816556,6930925.37020463,24.8904,0.11423,37.668999
3349,491060.20816556,6930925.37020463,16.0005,0.089965,31.304701
3350,491560.20816556,6930925.37020463,14.8597,0.184889,14.8767
3351,492060.20816556,6930925.37020463,35.9571,0.284474,-1.63901
3352,492560.20816556,6930925.37020463,8.84559,0.053769,-11.0521
3353,493060.20816556,6930925.37020463,10.9611,0.306335,-35.799
3354,493560.20816556,6930925.37020463,18.153601,1.41206,-51.336498
3355,494060.20816556,6930925.37020463,-3.00922,-0.61747,-54.448601
3356,494560.20816556,6930925.37020463,13.6562,0.037659,-44.6171
3357,495060.20816556,6930925.37020463,-0.093112,-0.025634,-62.415001
3358,495560.20816556,6930925.37020463,-9.80104,-0.889567,-48.6119
3359,496060.20816556,6930925.37020463,14.5517,0.910484,-63.4533
3360,496560.20816556,6930925.37020463,23.7033,1.51976,-63.729
3361,497060.20816556,6930925.37020463,2.87068,-0.115408,-72.952499
3362,497560.20816556,6930925.37020463,-1.98255,-0.053691,-72.348
3363,498060.20816556,6930925.37020463,6.44517,0.251391,-68.516998
3364,498560.20816556,6930925.37020463,-33.106499,-0.113686,-64.701897
3365,499060.20816556,6930925.37020463,-7.16335,-0.156295,-72.485603
3366,499560.20816556,6930925.37020463,-4.6849,-0.075473,-83.154503
3367,500060.20816556,6930925.37020463,28.621401,0.413298,-95.283096
3368,469060.20816556,6930425.37020463,38.492401,1.2084,113.330002
3369,469560.20816556,6930425.37020463,27.280399,0.349377,123.476997
3370,470060.20816556,6930425.37020463,25.142,0.9021,104.750999
3371,470560.20816556,6930425.37020463,11.7938,1.26373,104.419998
3372,471060.20816556,6930425.37020463,8.82958,0.345907,95.3964
3373,471560.20816556,6930425.37020463,24.9986,0.392107,94.912903
3374,472060.20816556,6930425.37020463,22.2955,-2.56582,91.824097
3375,472560.20816556,6930425.37020463,15.5334,0.629586,79.754402
3376,473060.20816556,6930425.37020463,8.23598,0.274511,97.017799
3377,473560.20816556,6930425.37020463,25.116899,0.392283,72.856201
3378,474060.20816556,6930425.37020463,54.845901,0.081335,72.385201
3379,474560.20816556,6930425.37020463,40.7229,1.66004,61.671902
3380,475060.20816556,6930425.37020463,35.724201,4.26896,58.0448
3381,475560.20816556,6930425.37020463,36.4245,0.690864,73.039703
3382,476060.20816556,6930425.37020463,9.45414,1.1186,87.978401
3383,476560.20816556,6930425.37020463,-4.567,-0.33327,116.792
3384,477060.20816556,6930425.37020463,-30.6541,-1.65107,144.360992
3385,477560.20816556,6930425.37020463,28.8962,2.82341,135.638
3386,478060.20816556,6930425.37020463,20.216999,0.256848,145.283005
3387,478560.20816556,6930425.37020463,8.29807,0.128381,134.966995
3388,479060.20816556,6930425.37020463,2.90817,1.27827,116.765999
3389,479560.20816556,6930425.37020463,3.65089,0.02194,121.357002
3390,480060.20816556,6930425.37020463,15.7437,0.041503,116.931
3391,480560.20816556,6930425.37020463,38.240002,0.137185,115.724998
3392,481060.20816556,6930425.37020463,44.812,0.076528,130.574997
3393,481560.20816556,6930425.37020463,31.725599,0.155102,121.862999
3394,482060.20816556,6930425.37020463,36.250801,0.066339,139.634995
3395,482560.20816556,6930425.37020463,31.719101,0.103015,162.432999
3396,483060.20816556,6930425.37020463,6.96879,0.060195,498.631989
3397,483560.20816556,6930425.37020463,9.61794,0.51002,571.598022
3398,484060.20816556,6930425.37020463,-34.701099,-1.13554,614.838013
3399,484560.20816556,6930425.37020463,-122.882004,-3.8976,585.994995
3400,485060.20816556,6930425.37020463,14.7922,0.641669,457.554993
3401,485560.20816556,6930425.37020463,-15.5384,-1.05844,253.350006
3402,486060.20816556,6930425.37020463,-5.17819,0.02645,177.104004
3403,486560.20816556,6930425.37020463,-66.944,-2.75316,244.875
3404,487060.20816556,6930425.37020463,-35.025501,-0.515572,312.414001
3405,487560.20816556,6930425.37020463,73.470398,0.269184,231.289993
3406,488060.20816556,6930425.37020463,1.55986,0.015646,283.496002
3407,488560.20816556,6930425.37020463,30.6702,0.197905,184.393997
3408,489060.20816556,6930425.37020463,24.2054,0.924041,118.82
3409,489560.20816556,6930425.37020463,-20.053301,-0.798937,86.856201
3410,490060.20816556,6930425.37020463,-5.87156,-0.110123,58.2883
3411,490560.20816556,6930425.37020463,72.185303,0.558832,51.146099
3412,491060.20816556,6930425.37020463,5.83519,0.044827,31.690599
3413,491560.20816556,6930425.37020463,12.6105,1.24464,14.8275
3414,492060.20816556,6930425.37020463,10.6643,0.2685,-3.21774
3415,492560.20816556,6930425.37020463,19.448999,0.591067,-14.0621
3416,493060.20816556,6930425.37020463,13.3236,0.17904,-33.0588
3417,493560.20816556,6930425.37020463,15.884,2.59753,-49.250999
3418,494060.20816556,6930425.37020463,21.1026,4.04428,-50.567402
3419,494560.20816556,6930425.37020463,-13.4607,-0.181834,-64.589996
3420,495060.20816556,6930425.37020463,-5.26765,-0.357028,-71.468102
3421,495560.20816556,6930425.37020463,17.3468,2.46122,-80.119698
3422,496060.20816556,6930425.37020463,33.267601,5.66169,-84.441902
3423,496560.20816556,6930425.37020463,-5.16183,-4.9381,-92.086998
3424,497060.20816556,6930425.37020463,-0.216334,0.107622,-101.703003
3425,497560.20816556,6930425.37020463,-5.08429,-0.061462,-86.473198
3426,498060.20816556,6930425.37020463,2.85897,0.102461,-89.990898
3427,498560.20816556,6930425.37020463,-13.2524,-0.208148,-80.418198
3428,499060.20816556,6930425.37020463,-14.1745,-0.249342,-100.084
3429,499560.20816556,6930425.37020463,24.419901,0.696757,-92.249496
3430,500060.20816556,6930425.37020463,38.243099,0.453087,-95.374298
3431,469060.20816556,6929925.37020463,-14.1853,-0.221051,109.863998
3432,469560.20816556,6929925.37020463,14.2029,0.652932,110.926003
3433,470060.20816556,6929925.37020463,22.1646,1.41913,108.780998
3434,470560.20816556,6929925.37020463,13.5232,1.19671,106.851997
3435,471060.20816556,6929925.37020463,39.422798,0.86583,100.305
3436,471560.20816556,6929925.37020463,10.4513,10,95.963303
3437,472060.20816556,6929925.37020463,21.7201,1.04467,91.741302
3438,472560.20816556,6929925.37020463,-13.8033,-0.343684,87.8899
3439,473060.20816556,6929925.37020463,50.4851,0.2643,83.287498
3440,473560.20816556,6929925.37020463,18.5375,0.098402,74.438499
3441,474060.20816556,6929925.37020463,19.0287,0.034734,77.228798
3442,474560.20816556,6929925.37020463,13.5783,0.348768,75.570801
3443,475060.20816556,6929925.37020463,-5.6048,-0.07411,81.967201
3444,475560.20816556,6929925.37020463,23.336599,1.92069,100.032997
3445,476060.20816556,6929925.37020463,2.97514,-0.157014,114.723
3446,476560.20816556,6929925.37020463,-5.52909,-1.05528,130.725006
3447,477060.20816556,6929925.37020463,3.90647,-1.15766,160.063004
3448,477560.20816556,6929925.37020463,-2.7825,-0.928924,153.653
3449,478060.20816556,6929925.37020463,-6.17913,-0.159244,164.576996
3450,478560.20816556,6929925.37020463,-8.76709,-0.045604,145.195999
3451,479060.20816556,6929925.37020463,13.518,0.182907,137.369003
3452,479560.20816556,6929925.37020463,6.23726,0.042871,128.352997
3453,480060.20816556,6929925.37020463,13.4274,0.032254,226.910004
3454,480560.20816556,6929925.37020463,77.2724,0.145138,122.054001
3455,481060.20816556,6929925.37020463,42.6269,0.221303,172.766006
3456,481560.20816556,6929925.37020463,22.500299,0.056495,176.929001
3457,482060.20816556,6929925.37020463,-1.18424,0.021726,151.041
3458,482560.20816556,6929925.37020463,13.8222,0.23431,262.132996
3459,483060.20816556,6929925.37020463,9.36187,0.105151,430.386993
3460,483560.20816556,6929925.37020463,0.835876,0.305766,412.839996
3461,484060.20816556,6929925.37020463,-26.1276,-1.65755,464.445007
3462,484560.20816556,6929925.37020463,-11.249,-0.134305,472.636993
3463,485060.20816556,6929925.37020463,-24.3419,-1.17196,371.733002
3464,485560.20816556,6929925.37020463,-43.396801,-3.23754,321.915985
3465,486060.20816556,6929925.37020463,-47.3521,-0.208905,328.532013
3466,486560.20816556,6929925.37020463,-17.235399,-0.459524,356.662994
3467,487060.20816556,6929925.37020463,-6.18752,-0.056568,358.977997
3468,487560.20816556,6929925.37020463,74.136703,0.202746,295.842987
3469,488060.20816556,6929925.37020463,37.732399,0.090974,286.239014
3470,488560.20816556,6929925.37020463,18.379601,1.24536,155.156998
3471,489060.20816556,6929925.37020463,-17.2089,-0.16796,122.876999
3472,489560.20816556,6929925.37020463,21.638599,0.222676,94.606102
3473,490060.20816556,6929925.37020463,2.16144,0.043352,69.866302
3474,490560.20816556,6929925.37020463,19.509399,0.206382,60.118401
3475,491060.20816556,6929925.37020463,34.0028,0.854961,31.5023
3476,491560.20816556,6929925.37020463,3.75992,0.30865,13.3383
3477,492060.20816556,6929925.37020463,-13.887,-0.315516,-4.0165
3478,492560.20816556,6929925.37020463,1.35314,-0.673008,-18.129999
3479,493060.20816556,6929925.37020463,19.7432,0.857695,-26.463301
3480,493560.20816556,6929925.37020463,1.6404,1.98434,-53.8713
3481,494060.20816556,6929925.37020463,8.57979,0.122628,-54.461498
3482,494560.20816556,6929925.37020463,4.01091,0.01547,-69.862999
3483,495060.20816556,6929925.37020463,-25.6663,-5.51419,-87.491203
3484,495560.20816556,6929925.37020463,4.25006,0.080238,-93.984001
3485,496060.20816556,6929925.37020463,-11.9286,-0.736184,-100.189003
3486,496560.20816556,6929925.37020463,21.709801,0.227666,-33.759102
3487,497060.20816556,6929925.37020463,-2.23203,-0.051057,-41.869202
3488,497560.20816556,6929925.37020463,-12.0948,-0.146281,-60.3605
3489,498060.20816556,6929925.37020463,-2.90813,-0.022677,-100.144997
3490,498560.20816556,6929925.37020463,20.500401,0.130991,-100.877998
3491,499060.20816556,6929925.37020463,24.5432,2.99456,-110.679001
3492,499560.20816556,6929925.37020463,-10.016,-0.061275,-109.660004
3493,500060.20816556,6929925.37020463,3.61718,0.064084,-110.917
3494,469060.20816556,6929425.37020463,5.89158,0.087654,108.920998
3495,469560.20816556,6929425.37020463,33.014999,0.432439,110.359001
3496,470060.20816556,6929425.37020463,5.68463,0.42817,108.815002
3497,470560.20816556,6929425.37020463,16.1068,0.345116,108.348
3498,471060.20816556,6929425.37020463,17.7194,0.232626,101.039001
3499,471560.20816556,6929425.37020463,7.43605,0.798174,97.069397
3500,472060.20816556,6929425.37020463,4.43522,0.230217,94.812698
3501,472560.20816556,6929425.37020463,53.376499,-10,93.255302
3502,473060.20816556,6929425.37020463,85.417397,0.953987,94.411102
3503,473560.20816556,6929425.37020463,27.6,0.107784,85.167999
3504,474060.20816556,6929425.37020463,-13.4243,-0.554881,79.922997
3505,474560.20816556,6929425.37020463,17.631599,1.54568,93.0979
3506,475060.20816556,6929425.37020463,14.6275,0.858216,96.136803
3507,475560.20816556,6929425.37020463,11.2549,10,118.678001
3508,476060.20816556,6929425.37020463,15.8136,2.05126,135.218002
3509,476560.20816556,6929425.37020463,42.3283,8.07133,149.654999
3510,477060.20816556,6929425.37020463,24.217699,10,157.238007
3511,477560.20816556,6929425.37020463,10.0399,-0.582536,153.296997
3512,478060.20816556,6929425.37020463,7.86613,0.213382,148.619995
3513,478560.20816556,6929425.37020463,7.14583,-2.6485,169.916
3514,479060.20816556,6929425.37020463,6.13122,0.143313,138.498001
3515,479560.20816556,6929425.37020463,7.88247,0.052595,123.333
3516,480060.20816556,6929425.37020463,44.248199,0.158434,148.384995
3517,480560.20816556,6929425.37020463,118.410004,0.234384,177.328003
3518,481060.20816556,6929425.37020463,172.184998,0.532154,185.628006
3519,481560.20816556,6929425.37020463,-12.5465,-0.161297,195.740997
3520,482060.20816556,6929425.37020463,3.65339,0.085609,231.921005
3521,482560.20816556,6929425.37020463,32.0648,1.41603,334.34201
3522,483060.20816556,6929425.37020463,8.30859,0.546573,305.950989
3523,483560.20816556,6929425.37020463,5.4186,-0.022245,377.147003
3524,484060.20816556,6929425.37020463,-13.6196,0.522196,494.541992
3525,484560.20816556,6929425.37020463,19.275499,-0.44393,568.88501
3526,485060.20816556,6929425.37020463,-77.668297,-4.75054,361.147003
3527,485560.20816556,6929425.37020463,-48.253799,-1.93642,355.852997
3528,486060.20816556,6929425.37020463,16.8388,0.735527,275.712006
3529,486560.20816556,6929425.37020463,19.227501,0.273825,449.299011
3530,487060.20816556,6929425.37020463,68.795502,0.179116,341.872986
3531,487560.20816556,6929425.37020463,125.655998,0.157293,388.395996
3532,488060.20816556,6929425.37020463,43.687,0.194707,296.55899
3533,488560.20816556,6929425.37020463,17.1171,0.33018,166.274994
3534,489060.20816556,6929425.37020463,4.28132,0.12402,120.001999
3535,489560.20816556,6929425.37020463,-1.41144,0.002185,87.870598
3536,490060.20816556,6929425.37020463,13.1511,0.318676,60.227402
3537,490560.20816556,6929425.37020463,15.98,0.289524,51.9459
3538,491060.20816556,6929425.37020463,8.77618,0.253295,23.575199
3539,491560.20816556,6929425.37020463,24.6318,0.961377,6.71901
3540,492060.20816556,6929425.37020463,-2.4706,-0.362662,-12.9901
3541,492560.20816556,6929425.37020463,26.754,0.217073,-19.535299
3542,493060.20816556,6929425.37020463,24.504101,1.50397,-41.703602
3543,493560.20816556,6929425.37020463,2.14376,0.450353,-56.7547
3544,494060.20816556,6929425.37020463,15.9598,0.11173,-67.813698
3545,494560.20816556,6929425.37020463,4.77861,0.126751,-79.872002
3546,495060.20816556,6929425.37020463,-18.3862,-0.394509,-95.404404
3547,495560.20816556,6929425.37020463,-9.10978,-0.094045,-85.447098
3548,496060.20816556,6929425.37020463,5.9288,0.08189,-116.179001
3549,496560.20816556,6929425.37020463,-13.7949,-0.265112,-106.413002
3550,497060.20816556,6929425.37020463,-28.321699,-0.342269,-130.397995
3551,497560.20816556,6929425.37020463,-28.4249,-0.280703,-117.235001
3552,498060.20816556,6929425.37020463,2.73421,0.059149,-118.350998
3553,498560.20816556,6929425.37020463,13.9101,0.858684,-108.664001
3554,499060.20816556,6929425.37020463,4.81148,0.102117,-120.592003
3555,499560.20816556,6929425.37020463,24.626699,1.05286,-119.295998
3556,500060.20816556,6929425.37020463,12.1015,1.01145,-116.612999
3557,469060.20816556,6928925.37020463,28.554899,0.201472,96.845596
3558,469560.20816556,6928925.37020463,12.8775,0.091484,103.152
3559,470060.20816556,6928925.37020463,-18.743999,-0.299029,102.757004
3560,470560.20816556,6928925.37020463,18.5723,1.14252,108.653999
3561,471060.20816556,6928925.37020463,-3.81899,-0.016637,106.001999
3562,471560.20816556,6928925.37020463,18.8346,0.341448,97.7388
3563,472060.20816556,6928925.37020463,-0.32434,-0.169958,97.958504
3564,472560.20816556,6928925.37020463,32.524502,0.535305,97.816704
3565,473060.20816556,6928925.37020463,44.574902,0.15155,106.124001
3566,473560.20816556,6928925.37020463,-14.5626,-0.230123,98.902199
3567,474060.20816556,6928925.37020463,-7.88463,-0.1342,99.154503
3568,474560.20816556,6928925.37020463,-9.56562,-0.218427,112.844002
3569,475060.20816556,6928925.37020463,12.0431,0.398169,115.484001
3570,475560.20816556,6928925.37020463,8.95604,0.15588,145.067993
3571,476060.20816556,6928925.37020463,0.410601,0.196152,153.382004
3572,476560.20816556,6928925.37020463,38.720001,-2.66442,157.710999
3573,477060.20816556,6928925.37020463,5.47732,0.423139,158.082001
3574,477560.20816556,6928925.37020463,8.10992,0.128867,149.376007
3575,478060.20816556,6928925.37020463,3.72862,0.044188,179.565002
3576,478560.20816556,6928925.37020463,4.46002,0.082485,149.104996
3577,479060.20816556,6928925.37020463,26.311701,0.379468,162.830002
3578,479560.20816556,6928925.37020463,-2.45497,-0.029204,239.815994
3579,480060.20816556,6928925.37020463,39.320301,0.152734,154.807999
3580,480560.20816556,6928925.37020463,112.460999,0.20541,190.556
3581,481060.20816556,6928925.37020463,55.929298,0.11104,244.962997
3582,481560.20816556,6928925.37020463,35.339401,0.860571,235.960999
3583,482060.20816556,6928925.37020463,7.22081,0.128725,247.671997
3584,482560.20816556,6928925.37020463,-3.47054,-0.38607,329.743011
3585,483060.20816556,6928925.37020463,31.4792,0.230434,323.341003
3586,483560.20816556,6928925.37020463,58.404598,-2.37584,325.811005
3587,484060.20816556,6928925.37020463,-19.9182,-0.570566,403.286011
3588,484560.20816556,6928925.37020463,-77.363701,-1.02024,557.744019
3589,485060.20816556,6928925.37020463,-23.0697,-2.46995,386.625
3590,485560.20816556,6928925.37020463,-41.8764,-2.29112,484.686005
3591,486060.20816556,6928925.37020463,-27.4865,-3.61467,373.973999
3592,486560.20816556,6928925.37020463,-48.351002,-0.360537,481.062988
3593,487060.20816556,6928925.37020463,81.792297,0.108591,388.292999
3594,487560.20816556,6928925.37020463,109.823997,0.119838,355.924988
3595,488060.20816556,6928925.37020463,44.676899,1.18552,234.490005
3596,488560.20816556,6928925.37020463,-12.4674,-0.155847,160.789001
3597,489060.20816556,6928925.37020463,2.43831,0.067816,121.624001
3598,489560.20816556,6928925.37020463,-24.7836,-0.993852,87.0326
3599,490060.20816556,6928925.37020463,43.216,4.40565,58.868198
3600,490560.20816556,6928925.37020463,14.5821,0.168338,39.658199
3601,491060.20816556,6928925.37020463,3.75189,0.358447,15.2032
3602,491560.20816556,6928925.37020463,1.61493,0.53739,-4.63696
3603,492060.20816556,6928925.37020463,20.646601,5.11236,-24.1035
3604,492560.20816556,6928925.37020463,17.674999,4.97655,-37.468201
3605,493060.20816556,6928925.37020463,7.55744,0.228092,-52.145199
3606,493560.20816556,6928925.37020463,11.6629,0.122232,-68.659302
3607,494060.20816556,6928925.37020463,15.3024,0.029863,-76.633904
3608,494560.20816556,6928925.37020463,-9.15739,-0.154362,-99.594704
3609,495060.20816556,6928925.37020463,23.4608,0.072563,-97.682503
3610,495560.20816556,6928925.37020463,-7.49704,-0.006089,-96.493202
3611,496060.20816556,6928925.37020463,3.26688,0.024791,-99.7911
3612,496560.20816556,6928925.37020463,-18.9013,-0.150276,-141.238007
3613,497060.20816556,6928925.37020463,-17.6584,-0.121343,-135.285004
3614,497560.20816556,6928925.37020463,-7.1849,-0.045769,-113.259003
3615,498060.20816556,6928925.37020463,0.020512,0.00917,-100.886002
3616,498560.20816556,6928925.37020463,2.01999,0.03888,-113.080002
3617,499060.20816556,6928925.37020463,17.4804,0.433992,-108.376999
3618,499560.20816556,6928925.37020463,45.110802,0.313077,-96.2631
3619,500060.20816556,6928925.37020463,117.011002,2.26094,-126.077003
3620,469060.20816556,6928425.37020463,13.569,0.078375,90.752998
3621,469560.20816556,6928425.37020463,39.9981,0.134913,73.903099
3622,470060.20816556,6928425.37020463,9.83352,0.057103,114.661003
3623,470560.20816556,6928425.37020463,-28.8507,-0.38045,84.796997
3624,471060.20816556,6928425.37020463,6.60538,0.474039,98.076103
3625,471560.20816556,6928425.37020463,-1.00073,-0.023996,97.767403
3626,472060.20816556,6928425.37020463,0.772671,-0.134841,97.005699
3627,472560.20816556,6928425.37020463,40.248001,0.175048,103.489998
3628,473060.20816556,6928425.37020463,62.9529,0.251364,108.232002
3629,473560.20816556,6928425.37020463,-24.7325,-0.241738,132.016006
3630,474060.20816556,6928425.37020463,1.21221,0.197368,108.389999
3631,474560.20816556,6928425.37020463,-22.863701,-1.74922,110.634003
3632,475060.20816556,6928425.37020463,46.6422,0.531863,134.511993
3633,475560.20816556,6928425.37020463,27.561899,0.35939,143.401001
3634,476060.20816556,6928425.37020463,-32.571098,9.26628,161.429001
3635,476560.20816556,6928425.37020463,-28.937201,-10,160.626999
3636,477060.20816556,6928425.37020463,5.56896,0.043182,153.951996
3637,477560.20816556,6928425.37020463,-6.61094,-0.080352,152.630997
3638,478060.20816556,6928425.37020463,3.12308,0.056184,169.268997
3639,478560.20816556,6928425.37020463,92.601402,0.970486,144.257996
3640,479060.20816556,6928425.37020463,12.036,0.101318,198.802002
3641,479560.20816556,6928425.37020463,21.8025,0.223827,150.160995
3642,480060.20816556,6928425.37020463,61.307098,0.335996,164.389999
3643,480560.20816556,6928425.37020463,64.161598,0.19126,185.552994
3644,481060.20816556,6928425.37020463,54.494999,0.143428,302.528015
3645,481560.20816556,6928425.37020463,3.16572,0.081689,267.57901
3646,482060.20816556,6928425.37020463,-0.545682,0.022981,286.128998
3647,482560.20816556,6928425.37020463,9.26927,0.498013,289.777008
3648,483060.20816556,6928425.37020463,-2.13442,-0.03832,326.574005
3649,483560.20816556,6928425.37020463,-1.93082,-0.062447,326.053986
3650,484060.20816556,6928425.37020463,13.9917,1.5615,372.140015
3651,484560.20816556,6928425.37020463,22.8573,10,448.291992
3652,485060.20816556,6928425.37020463,-12.2507,-2.11405,470.169006
3653,485560.20816556,6928425.37020463,18.9863,1.583,557.676025
3654,486060.20816556,6928425.37020463,5.34919,0.255016,468.178986
3655,486560.20816556,6928425.37020463,61.2514,0.106566,408.270996
3656,487060.20816556,6928425.37020463,63.542999,0.111254,389.871002
3657,487560.20816556,6928425.37020463,78.998001,1.02306,261
3658,488060.20816556,6928425.37020463,22.362101,0.689203,190.645996
